id,title,company,location,category,created,description,salary_min,salary_max,contract_type,contract_time,salary_avg
4585502431,EYFS Teacher - Brilliant School - Surrey,Wayman Group,"Ash Vale, Aldershot",Teaching Jobs,2024-02-28T18:58:55Z,"wayman group is currently seeking a dynamic and dedicated eyfs teacher to join a brilliant school in surrey, england from april 2024. this is a fantastic opportunity for an enthusiastic individual who is passionate about working with young children and making a positive impact on their educational journey. as an eyfs teacher, you will be responsible for planning and delivering engaging lessons, supporting students' social and emotional development, and fostering a love for learning. this role p…",30000.0,41333.0,permanent,full_time,35666.5
5147296863,Special Educational Needs (SEN) Teaching Assistant,Teaching Personnel Ltd,"Chelmsford, Essex",Teaching Jobs,2025-04-16T12:36:44Z,"special educational needs (sen) teaching assistant – chelmsford make a difference every day in a role that truly matters. do you have a passion for supporting children with special educational needs? are you looking to take the next step in your career within a supportive school environment? teaching personnel is currently seeking caring, motivated, and enthusiastic individuals to join a fantastic sen school in chelmsford. about the role: we are looking for sen teaching assistants who are ready…",23119.0,23400.0,contract,full_time,23259.5
5164033784,Chartered Structural Engineer,Conrad Consulting,"Bath, Bath & N E Somerset",Engineering Jobs,2025-04-26T13:09:14Z,"chartered structural engineer bath up to £70k doe our client, a leading multi-disciplinary practice, offers a broad range of services tailored to contractors, developers, and homeowners. they provide expert solutions in structural design, defect analysis, party wall surveys, architectural design, energy assessments, and more. regulated by the royal institution of chartered surveyors, their work spans both the domestic and commercial sectors, delivering high-quality, comprehensive design service…",49605.37,49605.37,permanent,full_time,49605.37
5147295989,Court of Protection Solicitor,G2 Legal Limited,"Manchester Science Park, Manchester",Legal Jobs,2025-04-16T12:35:37Z,"court of protection lawyer – rewarding opportunity location: flexible working available are you passionate about making a meaningful difference in the lives of clients who need court of protection services? we are seeking an experienced professional to join a reputable and collaborative team, focusing on property and affairs applications, statutory wills, gift and care applications, and more. why join? impactful work: engage in meaningful client work that creates a real, positive impact support…",45000.0,55000.0,unknown,unknown,50000.0
5170385840,Class Teacher - Specialist School in Loughton,Protocol Education,"High Beech, Loughton",Teaching Jobs,2025-04-30T12:40:26Z,"seeking a class teacher to join a specialist school in loughton! start date: asap / april are you an enthusiastic and inspiring teacher who is passionate about supporting students with severe, moderate, and complex needs ? whether you're an experienced teacher looking for a fresh start or a new teacher eager to begin your journey, we’d love to hear from you! why join us? ✅ no previous send experience required – we welcome passionate educators ready to make a difference! ✅ be part of a mission-d…",33800.0,52000.0,contract,unknown,42900.0
5192178605,Nursery Assistant,Starfyn Recruitment,"Guildford, Surrey",Teaching Jobs,2025-05-10T13:29:09Z,job title : nursery assistant location : guildford (gu1) are you looking for flexible work as a nursery assistant? we are currently recruiting for competent and experienced nursery assistants to join our team to support with short term and long-term placements in local nurseries in the guildford area. daily duties will include: support the nursery team to ensure effective and positive play opportunities are provided on a day to day basis. assist in the implementation of age-appropriate planned …,28787.0,32947.0,permanent,full_time,30867.0
5192136625,SEN Teacher,GSL Education,"Havant, Hampshire",Teaching Jobs,2025-05-10T12:47:54Z,"are you a passionate and dedicated teacher looking for a flexible role where you can choose how often and when you work? gsl education are currently seeking enthusiastic and experienced sen teachers to work in our fantastic local schools in havant . this role is offered on a zero-hour contract , giving you the freedom to manage your own schedule while gaining valuable experience across a range of specialist educational settings. as a sen teacher , you will: plan and deliver high-quality lessons…",31650.0,49084.0,contract,unknown,40367.0
3467716832,Field Sales Representative - Self Employed,Card Industry Professionals,"Chester, Cheshire",Sales Jobs,2022-09-07T19:41:45Z,"field sales representative- self employed – chester be at the forefront of innovation within payments technology join the 5 rated, 1 ranked payment provider in the uk with uncapped commission and recurring revenue share benefits earnings between £40-£120k ote (commission only) residual income paid monthly multiple acquirers & software partners latest hardware and technology continual training and support print & digital marketing materials supplied apps approved in hours, paid same week support…",1000.0,120000.0,unknown,unknown,60500.0
5066037687,"Teacher of English | Oxted School, Surrey, England",Teachback,"Tandridge, Oxted",Teaching Jobs,2025-02-27T17:36:41Z,"teacher of english salary: £33,075 - £50,471pa (mpr/upr fringe) education phase: secondary job role: teacher working pattern: full-time contract type: permanent application deadline: friday, 31st january 2025 about us our reflective and skilled staff and wonderful students make oxted school a rewarding and invigorating place to work. our exceptional staff care about our pupils and really do ‘bring out the best’ in everyone. the inclusive community values which are so important to us mean that y…",35332.79,35332.79,permanent,full_time,35332.79
5183670719,Mobile Grounds Maintenance Operatives,PPM Recruitment,"Oxfordshire, South East England",Maintenance Jobs,2025-05-06T19:40:41Z,"mobile grounds / garden maintenance operatives - oxfordshire - x2 roles available grounds and garden maintenance workers required by one of the uk's leading horticulture and grounds maintenance specialists your duties will include: grass / lawn cutting, edging, strimming, hedge cutting and pruning, litter picking and weed control, using mowers and powered tools. the sites are across oxfordshire in abingdon, witney, kidlington, bicester, oxford, banbury. only 1 site per day, so no driving betwee…",0.0,29369.0,permanent,full_time,14684.5
5152323773,Manufacturing Production Operative,Rise Technical Recruitment,"Southwell, Nottinghamshire",Manufacturing Jobs,2025-04-18T20:12:19Z,"manufacturing production operative southwell, nottinghamshire-commutable from newark, southwell, east nottingham, hucknall, mansfield £12.21-£12.39 per hour shift pay (1.33x) overtime bonus pension 37.5 hours per week - working 2 weeks on days (monday to friday with an early finish on friday) then 2 weeks on nights (monday to thursday) do you have experience of working within a manufacturing production environment, looking for a monday to friday role within a successful and profitable globa…",25396.0,25771.0,permanent,full_time,25583.5
5176094507,Mobile Vehicle Technician,Octane Recruitment,"Cardiff, Cardiff County",Engineering Jobs,2025-05-02T13:27:33Z,"mobile vehicle technician location: you will have a geographical area based from where you live so this isn’t crucial. this opportunity is covering the cardiff area salary: £48,720 basic plus overtime (overtime rate is time and a half with is £35 per hour). overall earnings can be as high as £60,000 depending on how much time you're willing to do. hours: this is a 40 hour working week with the earliest start time is 6am latest finish time is 2am with a 12 hour mandatory rest period in between s…",52000.0,60000.0,permanent,full_time,56000.0
5188472087,Land Manager - Onshore Wind,Climate17,"Scotland, UK",Trade & Construction Jobs,2025-05-08T13:27:50Z,"our client is an independent expert renewable energy developer, specialising in onshore wind projects across the uk. their dynamic team is dedicated to identifying, designing, and developing high-quality wind energy projects. built on 20 years’ experience and knowledge across multiple technologies in the renewable sector, across the full life cycle (early-stage development, development, construction, and operations) in 22 countries globally, now with a direct focus in the uk. as part of their l…",50000.0,65000.0,permanent,full_time,57500.0
5188425530,Warehouse Operative,People Solutions,"Hallen, Bristol",Logistics & Warehouse Jobs,2025-05-08T12:46:25Z,"warehouse operative monday - friday: 6am - 3pm £12.25 per hour people solutions are currently recruiting for warehouse operatives to join our well-established client based in bristol. you must have your own transport for this role, due to the location of the warehouse and the start times. this is a fantastic opportunity offering great rates of pay. benefits your benefits as a warehouse operative are: weekly pay excellent hourly rates no weekend work overtime available day to day duties as a war…",25480.0,25480.0,unknown,unknown,25480.0
5176094109,RICS Surveyor - Wayleave and Easements,Agricultural Recruitment Specialists,"Suffolk, Eastern England",Trade & Construction Jobs,2025-05-02T13:27:29Z,"rics surveyor - wayleave and easements – suffolk – competitive salary and benefits package the job: an excellent opportunity has arisen for a wayleave and easement surveyor to join a leading infrastructure and land consultancy. the role involves negotiating land rights, access agreements, wayleaves, and easements for the installation and maintenance of overhead and underground utility assets. you will play a key role in liaising with landowners, agents, and statutory bodies to secure rights und…",40000.0,60000.0,permanent,full_time,50000.0
5157514447,Senior Procurement Officer,Blue Arrow,"Midge Hall, Leyland",Retail Jobs,2025-04-23T07:01:15Z,"blue arrow are currently recruiting a senior procurement officer with experience in public sector to work for an established, growing business in the thornton and leyland area. salary: £48,900.00 per annum (doe) contract type: permanent location leyland - post code pr26 working hours: 37.5 hours per week, monday to friday. job summary: the senior procurement officer will lead procurement strategies to ensure a reliable supply of goods, services, and works. they will advise stakeholders, manage …",0.0,48900.0,permanent,full_time,24450.0
5185104595,Nursery Nurse,Toad Hall Nursery Group,"St. Johns, Woking",Teaching Jobs,2025-05-07T12:47:43Z,"£1,000 new starter bonus candidates who apply by saturday 31st may 2025, and are successful in their interview with toad hall nursery group will receive £1,000. this applies to the level 3 nursery nurse positions (level 3 or above, full time). *t&cs apply nursery nurse for woking, gu21 3rt toad hall nursery was established in 1998. our beautiful, purpose built 109 place nursery in woking is close to bus routes and the train station is just over 2 miles away. there is a local supermarket and a c…",0.0,27851.0,unknown,full_time,13925.5
5151497406,Production Operative,Express,"Exeter, Devon",Manufacturing Jobs,2025-04-18T12:37:00Z,"whether you're experienced or new to production work, we'll provide full training. if you're looking to build a stable and rewarding career in manufacturing - this is your opportunity. salary: £27,810.50 per annum overtime shift premium week 1 (days): mon - thurs | 06:00 - 18:00 (12-hour shifts, 30 min unpaid break) week 2 (nights): mon - wed | 18:00 - 06:00 (12-hour shifts, 30 min unpaid break) 0.25% night shift premium on hourly rate your time at work working with complex blends and follow…",27810.0,29000.0,unknown,unknown,28405.0
5185105682,PE Teacher,Vision for Education Ltd,"Huddersfield, West Yorkshire",Teaching Jobs,2025-05-07T12:47:59Z,"pe teacher full or part-time, temporary huddersfield £120-£200 per day (salary dependent on experience and/or qualifications) may 2025 are you a qualified pe teacher looking for a new role from may 2025? are you looking for flexibility or a better work/life balance? we are always looking to speak to teachers for day-to-day, short-term and long-term supply, whether you are available 1 day a week or full-time. the successful candidate will have an excellent knowledge of the national curriculum an…",31200.0,52000.0,unknown,part_time,41600.0
5188472019,Criminal Lawyer,ENL,"Hertfordshire, Eastern England",Legal Jobs,2025-05-08T13:27:49Z,"criminal lawyer, hertfordshire, salary up to £44,570 - £49,030. excellent opportunity to join a highly respected organisation that offers competitive training and development to those interested in pursuing a career in prosecutions. for more information or to apply for this role contact gemma on 0207 183 8586. job ref: 215299701 title: criminal lawyer location: hertfordshire salary: £44,570 - £49,030 the role: you will handle a diverse caseload of criminal and prosecution matters, combining cou…",44570.0,49030.0,permanent,full_time,46800.0
5184141182,Transport Planner,KD Recruitment,"Dagenham, Essex",Logistics & Warehouse Jobs,2025-05-07T01:33:40Z,"transport planner - dagenham depot location: dagenham salary: from £32,000 per year bonus scheme hours: monday to friday, 47.5 hours per week are you a highly organised, detail-driven professional with a passion for logistics? do you thrive in a fast-paced environment where no two days are the same? if so, we have the perfect role for you! we're looking for an experienced transport planner to join a busy depot in southall. you'll be at the heart of the transport operations, ensuring all delive…",0.0,32000.0,permanent,full_time,16000.0
5147019123,Service Manager,Travail Employment Group - Corby,"Kettering, Northamptonshire",Engineering Jobs,2025-04-16T08:53:28Z,"service manager up to £40,000pa d.o.e, nn16 8bg, 30 days holiday, 8am till 5pm m-f, pension, annual bonus, training, parking, permanent, immediate start due to continued success and pending retirement, a head office location of a global manufacturing organisation has an exciting opportunity for a service manager to join them as a succession plan to replace their well established service manager. you will provide day to day management support to a team of field service engineers and internal ser…",30000.0,40000.0,permanent,full_time,35000.0
5017364037,Fire & Security Project Commissioning Engineer,Marlowe Fire and Security,"Liverpool, Merseyside",Engineering Jobs,2025-01-20T12:18:05Z,"fire & security project commissioning engineer - located in liverpool with travel to merseyside, lancashire, cheshire and north wales marlowe fire & security are the fastest growing fire & security business in the uk. from initial design, supply and installation, through to ongoing maintenance and monitoring, we maintain the capability to help prevent, detect and monitor fire and security risks for our customers up and down the country. we are currently looking to appoint a new fire & security …",35000.0,38000.0,unknown,full_time,36500.0
5187514218,Building Surveyor,Daniel Owen Ltd,"Birmingham, West Midlands",Trade & Construction Jobs,2025-05-08T01:34:40Z,"experienced building surveyor required to join a well established private practice based in birmingham. this new opportunity is with an independent property consultancy with an extremely long track record in the industry. the successful candidate will be joining a highly experienced team of chartered building surveyors able to mentor and support your training. this firm offers an extremely varied range of building surveying services acting for owners, occupiers and investors and working across …",40000.0,55000.0,permanent,full_time,47500.0
5008560375,Register your Interest,Cadillac Formula 1 Team,"Silverstone, Towcester",IT Jobs,2025-01-13T11:56:33Z,"be part of our cadillac formula 1™ team cadillac formula 1™ team is excited to be on the grid for the 2026 fia formula one™ world championship. our new team is gearing up for rapid growth. to achieve our goals, we need to create and sustain a high-performance culture in every area. we have ambitious plans to build an outstanding operation that can compete at the highest level. if you’re passionate about innovation, excellence, and pushing boundaries, this is your chance to be part of a historic…",35089.13,35089.13,unknown,unknown,35089.13
5159986407,Teacher,Teaching Personnel Ltd,"Heyside, Royton",Teaching Jobs,2025-04-24T12:41:11Z,"are you an experienced teacher looking for more flexibility? teaching personnel are recruiting for a number of supply teachers in the oldham and the surrounding areas for both subject specific roles and general cover. as the leading recruitment agency in the education sector, we work with over 95% of schools in the local area to provide both short and long-term cover. whether you are looking for full-time, part-time, or day-to-day roles we can be fully accommodating to your needs. the majority …",42200.0,65444.0,contract,part_time,53822.0
5193612360,Door to Door Canvasser,Anglian,"Lobley Hill, Gateshead","PR, Advertising & Marketing Jobs",2025-05-11T12:47:58Z,"looking for work with flexible hours? full and part time hours available, applicants must be of school leaver age (17) anglian home improvements is the uk’s largest home improvements company, and we are passionate about making the customer experience fantastic from the word go. from the first point of contact our customers are presented with knowledgeable, polite and enthusiastic individuals. we are now looking for multiple self-employed canvass agents in your local area. with strong, clear and…",32489.06,32489.06,unknown,part_time,32489.06
5158278961,Service Advisor,Lookers Motor Group Limited,"Renfrew, Renfrewshire",Customer Services Jobs,2025-04-23T18:17:00Z,"glasgow audi 8am - 5:30pm monday to friday. saturday on rota 8-1 ote of £34,400 lookers glasgow audi is recruiting for a dedicated service advisor to join our aftersales team which consists of, service advisors, vehicle technicians and our enthusiastic and friendly aftersales manager, stephen cane . as a service advisor at audi , you will benefit from continuous training opportunities through our in-house brand development, as well as learning from one of the best in stephen. this is a truly ex…",38766.12,38766.12,permanent,full_time,38766.12
5170437199,Quant Trading C++ Engineer,IO TECH SOLUTIONS LIMITED,"London, UK",IT Jobs,2025-04-30T13:25:08Z,"the quantitative trading team is responsible for the execution of trades and the management of risks related to derivative products, including options, futures, and swaps. the team's primary focus is on developing and implementing trading strategies that enable the quantitative trading team to make well-informed decisions in fast-paced and intricate trading environments. responsibilities - enhancing the design and performance of our automated trading system, which encompasses exchange connecti…",51027.23,51027.23,unknown,unknown,51027.23
5002294940,Service Advisor,Perfect Placement,"Cambridge, Cambridgeshire",Customer Services Jobs,2025-01-08T17:01:51Z,"service advisor basic salary up to - £30,000 doe monday - friday 8.00-18:00, no weekends. main dealer, reputable group fantastic run dealership with a great reputation we are currently advertising on behalf of an automotive main dealer who are currently recruiting for a service advisor to assist in their busy service department in the cambridge area. our motor trade client is seeking a service advisor who is high performing and can provide only the best level of customer service. their minimum …",30000.0,37000.0,permanent,full_time,33500.0
5187989808,Mechanic,Platinum Recruitment Consultancy,"Southampton, Hampshire",Engineering Jobs,2025-05-08T07:38:02Z,"role: mechanic location: southampton, hampshire pay rate: £30,000-35,000pa you must have either your nvq level 3 or equivalent experience to be considered for this mechanic role in southampton. mot testers are preferred but not essential. diagnostics experience preferred but not essential what's in it for you? joining a busy, family ran garage lots of work & customers to service training & progression 1 in 2 saturdays guaranteed over time what's involved? perform complex diagnosis and repairs o…",30000.0,35000.0,permanent,full_time,32500.0
5149408640,Band 6 Histology Biomedical Scientist- Manchester-,Hunter AHP,"Manchester Science Park, Manchester",Healthcare & Nursing Jobs,2025-04-17T12:35:46Z,"are you an experienced biomedical scientist with histology expertise seeking a rewarding locum role in manchester? we have an excellent opportunity with great pay and flexibility job title: histology biomedical scientist band 6 location: manchester duration: 3 month rolling contract schedule: monday – friday, 37.5 hours per week start date: asap rate of pay: £25-27 per hour doe (umbrella equivalent) contact: raihan– / what you’ll be doing: as a biomedical scientist in histology, you’ll play a v…",52000.0,56160.0,contract,unknown,54080.0
4457622360,Interpreter Translator Required In Banff Banffshire AB,Language Empire,"Gellyhill, Banff",Customer Services Jobs,2023-11-30T14:17:15Z,"are you looking for an interpreter job in banff, banffshire? do you want flexible hours with competitive rates? we are urgently recruiting for freelance interpreters to work within various settings such as the nhs, local authorities, police, probation and other public and private organisations. established in 2001, language empire provides professional interpreting and translation services to the public and private sectors across the uk. we have been offering our services in the uk for over 20 …",28480.64,28480.64,contract,unknown,28480.64
5185105779,Learning Support Assistant,Vision for Education Ltd,"Moorgate, Lancaster",Teaching Jobs,2025-05-07T12:48:01Z,"learning support assistant lancaster pay: £400 - £475 per week (subject to qualifications and experience) start date: flexible/immediate vision for education have full-time opportunities for a learning support assistant to work in send schools in the lancaster area. about the role are you passionate and enthusiastic about supporting children with barriers to learning? as a learning support assistant, you will have a caring and patient manner. you will be expected to meet the needs of pupils wit…",22833.46,22833.46,permanent,full_time,22833.46
5170600940,Corporate Tax Assistant Manager,TPF Recruitment,"Tudeley, Tonbridge",Accounting & Finance Jobs,2025-04-30T15:15:07Z,"we're supporting a fantastic, well known firm of chartered accountants based in tunbridge wells who are looking for an experienced corporate tax assistant manager to join their growing team. the successful candidate will be developing effective relationships with a varied and interesting client portfolio. this will be a hybrid role between home and office working. there is excellent potential for career development for candidates who are looking to progress in their careers. key responsibilitie…",50000.0,60000.0,permanent,unknown,55000.0
4869247646,Fast Fit Centre Manager,Perfect Placement,"Manchester, Greater Manchester",Engineering Jobs,2024-09-19T16:19:52Z,"autocentre manager- established fast fit centre in manchester basic salary- up to £35,000.00 ote-£50,000.00 monday-friday 08:30-17:30, saturdays 08:30-5:00 48 hours per week. up to 44 days paid leave including bank holidays. our client is a well renowned fast fit centre based in manchester. this is an exciting opportunity for an experienced workshop controller or an exceptional assistant manager / vehicle technician looking to step up to the next level. responsibilities of the autocentre manage…",35000.0,50000.0,permanent,full_time,42500.0
5160085599,Children's Social Worker - Warwickshire - Children with Disabilities,Pertemps Professional Recruitment,"Warwickshire, West Midlands",Social work Jobs,2025-04-24T13:27:56Z,"job title: children's social worker location: warwickshire working hours: full time, hybrid rate: £38 benefits of the role:  flexible/hybrid working opportunities  manageable caseload  excellent rate of pay  condensed working and part time roles can be discussed what we are looking for in a qualified social worker:  social work england registration  eligible to work in the uk  hold a full uk license  post-qualified experience  degree level or equivalent in social work why choose pertem…",79040.0,79040.0,contract,full_time,79040.0
5147490931,Retail Supervisor,Toolstation,"Goole, East Riding Of Yorkshire",Retail Jobs,2025-04-16T16:26:15Z,"what you'll do retail supervisor in goole 40 hours per week at toolstation, we’re not just interested in what you can bring to us today. we’re also interested in developing your talents, so you can grow with our business and become one of our leaders of tomorrow. you'll be the face of toolstation, making a fantastic first impression, building long-lasting relationships and going above and beyond to make our customers happy. this isn’t your average retail role. it’s much more than just a store j…",27580.0,27580.0,permanent,full_time,27580.0
5158184932,Crisis Support Worker for Young People,Paragon Social Care,"Lanehead, Bishop Auckland",Social work Jobs,2025-04-23T16:18:58Z,"at paragon social care , our mission is to support vulnerable and challenging children and young people who are in the care of the council, especially those transitioning between longer-term placements. in these crucial moments, we provide wrap-around, 24/7 support packages tailored to each individual, maintaining a staffing ratio from 1:1 up to 6:1 based on the young person's unique needs. your role as a crisis support worker for young people will involve not only ensuring their safety but als…",36400.0,58240.0,unknown,unknown,47320.0
4970754157,Talent Advisor,Culligan Shared Services,"Wolverhampton, West Midlands",HR & Recruitment Jobs,2024-12-10T18:49:11Z,"we’re thrilled to share an amazing opportunity for a talent advisor to become a part of our culligan talent team in this role, you’ll play a key part in supporting our expanding businesses by attracting and introducing exceptional talent to their teams across various locations in the uk and ireland. in the role of talent advisor, you'll partner with the talent acquisition manager to deliver a reliable talent service, ensuring a seamless and efficient experience for hiring managers and new team …",25000.0,30000.0,unknown,full_time,27500.0
5166037515,Junior Mechanical Field Service Engineer (Full Training),Rise Technical Recruitment,UK,Engineering Jobs,2025-04-27T20:14:40Z,"mechanical field service technician (full training) £28,000 - £34,000 £2,000 annual stay away bonus (6 nights per month) door to door full oem training 28 days holiday rising to 31 days after 1 year van phone fuel card home-based with occasional stays away, covering the south uk. commutable from taunton, exeter, tiverton, honiton and surrounding areas are you from a mechanical, hydraulic or pneumatic background looking for full product training in bespoke lifting equipment within a growi…",28000.0,34000.0,permanent,full_time,31000.0
5164013499,Private Client Assistant / Paralegal,Talk Staff,"The Park, Nottingham",Legal Jobs,2025-04-26T12:40:35Z,"an excellent opportunity has arisen for a dedicated and detail-oriented private client legal assistant / paralegal to join a highly regarded and well-established private client team based locally to nottingham. this is an ideal role for a motivated individual with a strong interest in private client law, looking to provide high-level support to experienced solicitors and enhance their legal career in a reputable firm. the role: you will play a key part in supporting fee earners with a varied ca…",24000.0,32000.0,unknown,unknown,28000.0
5147428932,"Functional Assessor, Luton Hybrid",iGo Recruitment,"Luton, Bedfordshire",Healthcare & Nursing Jobs,2025-04-16T15:11:21Z,"functional assessor locations: hybrid, luton, bedfordshire starting salary: £39,000 benefits package applications welcomed from: rgn, rmn, rnld, paramedic, ot, pharmacist and physiotherapists are you a registered nurse, physiotherapist, occupational therapist, pharmacist or paramedic looking for a better work-life balance? join our client as a functional assessor, where you can use your clinical skills in a rewarding role with regular 9 to 5 hours and hybrid working options. role overview as a…",39000.0,39000.0,permanent,full_time,39000.0
4392597663,"Experienced Care and Support, Casual Banker Workers - Bury Flex",Unique Training Solutions,"Bury, Greater Manchester",Social work Jobs,2023-10-25T13:46:18Z,"bury has over 100 care and support services that on a daily basis ensure our loved ones and those in our communities, remain living independent and fulfilling lives. the level of work is increasing as our population age and the negative impacts of life on our health and wellbeing also increases. we want to ensure everyone that requires genuine support receives the best care possible in our area. we totally understand that not everyone can work full time and many people have lots of things in li…",24428.23,24428.23,contract,full_time,24428.23
5159986246,Supply Teacher,Teaching Personnel Ltd,"Knaphill, Woking",Teaching Jobs,2025-04-24T12:41:09Z,secondary supply teachers wanted in woking we are currently seeking excited and vibrant supply teachers to join our educational community in woking and surrounding areas. pay: £120- £140 per day (negotiable) responsibilities: teaching and creating a positive and inclusive learning environment. collaborate with the teaching team to implement lesson plans and educational activities. foster a positive and respectful atmosphere within the classroom. contribute to the overall welfare and pastoral ca…,33800.0,41600.0,contract,part_time,37700.0
5162207628,Educational Health Care Assistant,Teaching Personnel Ltd,"Higher Walton, Preston",Teaching Jobs,2025-04-25T12:41:07Z,"sen classroom assistant are you passionate about making a difference in the lives of children with special educational needs (sen)? looking for a rewarding sen teaching assistant role in lancashire? we have the perfect opportunity for you we are currently seeking a dedicated and enthusiastic sen classroom assistant to join a welcoming and inclusive special school in bamber bridge, pr5. this is a full-time, long-term role supporting pupils aged 3–19 with a range of moderate, severe, profound, an…",28080.0,31200.0,contract,full_time,29640.0
5185100054,Private Client Solicitor,G2 Legal Limited,"Oakdale, Poole",Legal Jobs,2025-05-07T12:46:19Z,"an opportunity has arisen for a private client solicitor or legal executive who is ambitious and looking for a new challenge in their career. this established legal 500 law firm in poole is looking for a nq-5 year pqe private client solicitor to join a busy private client team that is expanding. the firm has an ambitious strategy and a strong management team to give you the right support required to climb the career ladder. as a private client solicitor, you will be handling a varied caseload a…",37500.0,50000.0,unknown,unknown,43750.0
5185105470,Learning Support Assistant - Part Time,Vision for Education Ltd,"Crowntown, Helston",Part time Jobs,2025-05-07T12:47:57Z,"teaching and pupil support assistant how does teaching and supporting in a fast pace learning environment with a creative curriculum, enriching our cities young learners sound to you? do you want to inspire, motivate and make a difference to the lives of young our learners? if you answered yes, then look no further this is the opportunity for you! we are looking to recruit an outstanding teaching and pupil support assistant to join our fantastic and enthusiastic team. we are looking for people …",28454.0,30160.0,permanent,part_time,29307.0
4962795128,Mobile Vehicle Technician,Perfect Placement,"Wigan, Greater Manchester",Engineering Jobs,2024-12-04T16:42:34Z,"mobile vehicle technician basic salary up to £35k basic bonus earnings £40,000 40 per week - circa 8am-5pm, overtime at 1.5x rate (optional) an exciting opportunity has become available for an automotive mobile vehicle technician / vehicle mechanic within a maintenance company located in wigan. our automotive client has a need for a mobile vehicle technician or vehicle mechanic who is motivated and able to work to their own initiative. the ideal motor trade mobile vehicle technician will be ful…",35000.0,40000.0,permanent,full_time,37500.0
5159934785,Welder - Permanent,Workforce Recruitment Group,"Wales, UK",Manufacturing Jobs,2025-04-24T12:27:25Z,"we're looking for welders to join our client in north wales! are you experienced mig welder? do you have ability to read and work from engineering drawings? do you have a positive work ethic and can you commit to a permanent role with career opportunities? please note: to be considered for this role, you must be able and willing to work a physical job and be committed to move to the north wales about the role: our client is seeking hardworking welders to join their team. the successful candidat…",46823.0,46823.0,permanent,full_time,46823.0
5108884674,SEN Teacher,Teaching Personnel Ltd,"Semilong, Northampton",Teaching Jobs,2025-03-24T15:11:33Z,"job vacancy: sen teacher location: northampton east midlands contract: permanent/full time salary: £30,000 to £40,000 (based on experience) benefits: includes health, wellness, recognition awards, financial security, and more a secondary semh school in northampton, are in the process of recruiting for sen teachers on a full time permanent basis. all roles are starting asap and previous sen/semh experience is desirable. about you: qualifications: teaching qualification (qts/qtls) or willingness …",30000.0,40000.0,contract,part_time,35000.0
4456215382,Psychology Teacher Position - Great school in Canterbury,Wayman Group,"Canterbury, Kent",Teaching Jobs,2023-11-29T14:02:43Z,"wayman education is seeking a psychology teacher for a fantastic opportunity to join a thriving school in canterbury. the school is looking for a dynamic and highly capable psychology teacher to join a popular, successful and expanding department. · psychology teacher · immediate start · canterbury · full time · outstanding school · ect psychology teacher · quick progression school information the school has a well-deserved reputation for academic excellence, outstanding pastoral care and polic…",30000.0,46525.0,permanent,full_time,38262.5
5170099242,Skilled Butcher,Kepak Group,"Carminnow Cross, Bodmin",Manufacturing Jobs,2025-04-30T07:31:57Z,"kepak is one of europe's leading food producers, we are seeking experienced butchers who are looking to progress their career and join our growing beef boning department at kepak bodmin. as a skilled butcher, your role will be essential in ensuring that our meat products are prepared to the highest standards of quality and safety. the bodmin site are currently seeking motivated and enthusiastic individuals to join our friendly, passionate team. as a company, we are proud of our heritage of meat…",40459.9,40459.9,contract,full_time,40459.9
5169332371,"Power Line Technician, UK Visa Sponsorship",Skills Provision Ltd,"Moss Side, Manchester",Engineering Jobs,2025-04-29T20:11:05Z,"remuneration £22.52 per hour benefits overtime opportunities 28 days of annual leave, plus bank holidays life insurance cover pension scheme accommodation support skills provision seeks experienced and highly skilled power line technicians for a prestigious organisation in the united kingdom. the employer is renowned for its commitment to employee development and respectful treatment, offering an excellent opportunity for successful candidates. assignments will vary based on the scope and locat…",27378.55,27378.55,permanent,unknown,27378.55
5178097132,Project Worker,Charles Hunter Associates,"Luton, Bedfordshire",Social work Jobs,2025-05-03T08:43:01Z,"project workers required to assist in supported accommodation provisions across luton. you will be working with adults who have faced challenges such as substance abuse, homelessness, domestic violence, and mental health issues. you must have experience working with individuals that have experienced homelessness and have right to work in the uk. about the role: as a project worker, you will manage a caseload of individuals with mental health, substance misuse, and other complex needs. your role…",25396.0,33384.0,contract,full_time,29390.0
5185105363,Teaching Assistant,Vision for Education Ltd,"Grenoside, Sheffield",Teaching Jobs,2025-05-07T12:47:56Z,"teaching assistant - full -time , temporary sheffield £1 9.5 00 - £2 3,5 00 per annum (salary is depending on experience and/or qualifications) asap - ongoing the school and role vision for education is seeking to appoint supply teaching assistants to join our successful supply teaching team and to work in local primary schools in the sheffield area. working in key stage 1 (ks1) & key stage 2 (ks2). if you are a qualified level 3 teaching assistant then we have day to day, short term and long t…",19500.0,23500.0,unknown,full_time,21500.0
5190262523,SEN Assistant SEPTEMBER START,Protocol Education,"Harrow, London",Teaching Jobs,2025-05-09T12:47:02Z,job type: special needs assistant location: harrow salary: £83 - £95 a day closing date: september start an ofsted rated ‘outstanding’ sen school in the boroughs of harrow are looking to recruit a number of sen teaching assistant’s to join the welcoming team. the client are looking for staff to support primary aged pupils within their autism base. it is a highly rewarding environment to work in with the support from a multidisciplinary team. applications for the position are welcome from candid…,21580.0,24700.0,contract,unknown,23140.0
