id,title,company,location,category,created,url,description,salary_min,salary_max,contract_type,contract_time
5147295989,Court of Protection Solicitor,G2 Legal Limited,"Manchester Science Park, Manchester",Legal Jobs,2025-04-16T12:35:37Z,https://www.adzuna.co.uk/jobs/details/5147295989?utm_medium=api&utm_source=ee5e2937,"Court of Protection Lawyer – Rewarding Opportunity Location: Flexible Working Available Are you passionate about making a meaningful difference in the lives of clients who need Court of Protection services? We are seeking an experienced professional to join a reputable and collaborative team, focusing on property and affairs applications, statutory Wills, gift and care applications, and more. Why Join? Impactful Work: Engage in meaningful client work that creates a real, positive impact Support…",45000.0,55000.0,,
5170385840,Class Teacher - Specialist School in Loughton,Protocol Education,"High Beech, Loughton",Teaching Jobs,2025-04-30T12:40:26Z,https://www.adzuna.co.uk/jobs/details/5170385840?utm_medium=api&utm_source=ee5e2937,"Seeking a Class Teacher to Join a Specialist School in Loughton! Start date: ASAP / April Are you an enthusiastic and inspiring teacher who is passionate about supporting students with severe, moderate, and complex needs ? Whether you're an experienced teacher looking for a fresh start or a new teacher eager to begin your journey, we’d love to hear from you! Why Join Us? ✅ No previous SEND experience required – we welcome passionate educators ready to make a difference! ✅ Be part of a mission-d…",33800.0,52000.0,contract,
5192178605,Nursery Assistant,Starfyn Recruitment,"Guildford, Surrey",Teaching Jobs,2025-05-10T13:29:09Z,https://www.adzuna.co.uk/jobs/details/5192178605?utm_medium=api&utm_source=ee5e2937,Job Title : Nursery Assistant Location : Guildford (GU1) Are you looking for flexible work as a Nursery Assistant? We are currently recruiting for competent and experienced Nursery Assistants to join our team to support with Short Term and Long-Term placements in local Nurseries in the Guildford area. Daily Duties will include: Support the nursery team to ensure effective and positive play opportunities are provided on a day to day basis. Assist in the implementation of age-appropriate planned …,28787.0,32947.0,permanent,full_time
5192136625,SEN Teacher,GSL Education,"Havant, Hampshire",Teaching Jobs,2025-05-10T12:47:54Z,https://www.adzuna.co.uk/jobs/details/5192136625?utm_medium=api&utm_source=ee5e2937,"Are you a passionate and dedicated teacher looking for a flexible role where you can choose how often and when you work? GSL Education are currently seeking enthusiastic and experienced SEN Teachers to work in our fantastic local schools in Havant . This role is offered on a zero-hour contract , giving you the freedom to manage your own schedule while gaining valuable experience across a range of specialist educational settings. As a SEN Teacher , you will: Plan and deliver high-quality lessons…",31650.0,49084.0,contract,
3467716832,Field Sales Representative - Self Employed,Card Industry Professionals,"Chester, Cheshire",Sales Jobs,2022-09-07T19:41:45Z,https://www.adzuna.co.uk/jobs/details/3467716832?utm_medium=api&utm_source=ee5e2937,"Field Sales Representative- Self Employed – Chester BE AT THE FOREFRONT OF INNOVATION WITHIN PAYMENTS TECHNOLOGY Join The 5 Rated, 1 Ranked Payment Provider in the UK with uncapped commission and recurring revenue share Benefits Earnings between £40-£120k OTE (Commission Only) Residual Income Paid Monthly Multiple Acquirers & Software Partners Latest Hardware and Technology Continual Training and Support Print & Digital Marketing Materials Supplied Apps Approved in Hours, Paid same Week Support…",1000.0,120000.0,,
5066037687,"Teacher of English | Oxted School, Surrey, England",Teachback,"Tandridge, Oxted",Teaching Jobs,2025-02-27T17:36:41Z,https://www.adzuna.co.uk/jobs/details/5066037687?utm_medium=api&utm_source=ee5e2937,"Teacher of English Salary: £33,075 - £50,471pa (MPR/UPR Fringe) Education Phase: Secondary Job Role: Teacher Working Pattern: Full-Time Contract Type: Permanent Application Deadline: Friday, 31st January 2025 About us Our reflective and skilled staff and wonderful students make Oxted School a rewarding and invigorating place to work. Our exceptional staff care about our pupils and really do ‘Bring out the Best’ in everyone. The inclusive community values which are so important to us mean that y…",35332.79,35332.79,permanent,full_time
5183670719,Mobile Grounds Maintenance Operatives,PPM Recruitment,"Oxfordshire, South East England",Maintenance Jobs,2025-05-06T19:40:41Z,https://www.adzuna.co.uk/jobs/details/5183670719?utm_medium=api&utm_source=ee5e2937,"Mobile Grounds / Garden Maintenance Operatives - Oxfordshire - X2 Roles Available Grounds and Garden Maintenance workers required by one of the UK's leading Horticulture and Grounds maintenance specialists Your duties will include: Grass / Lawn cutting, edging, strimming, hedge cutting and pruning, litter picking and weed control, using mowers and powered tools. The sites are across Oxfordshire in Abingdon, Witney, Kidlington, Bicester, Oxford, Banbury. Only 1 site per day, so no driving betwee…",0.0,29369.0,permanent,full_time
5152323773,Manufacturing Production Operative,Rise Technical Recruitment,"Southwell, Nottinghamshire",Manufacturing Jobs,2025-04-18T20:12:19Z,https://www.adzuna.co.uk/jobs/details/5152323773?utm_medium=api&utm_source=ee5e2937,"Manufacturing Production Operative Southwell, Nottinghamshire-Commutable from Newark, Southwell, East Nottingham, Hucknall, Mansfield £12.21-£12.39 per hour  Shift Pay (1.33x)  Overtime  Bonus  Pension 37.5 hours per week - working 2 weeks on Days (Monday to Friday with an early finish on Friday) then 2 weeks on Nights (Monday to Thursday) Do you have experience of working within a Manufacturing Production environment, looking for a Monday to Friday role within a successful and profitable globa…",25396.0,25771.0,permanent,full_time
5176094507,Mobile Vehicle Technician,Octane Recruitment,"Cardiff, Cardiff County",Engineering Jobs,2025-05-02T13:27:33Z,https://www.adzuna.co.uk/jobs/details/5176094507?utm_medium=api&utm_source=ee5e2937,"Mobile Vehicle Technician Location: You will have a geographical area based from where you live so this isn’t crucial. This opportunity is covering the Cardiff area Salary: £48,720 basic plus overtime (Overtime rate is time and a half with is £35 per hour). Overall earnings can be as high as £60,000 depending on how much time you're willing to do. Hours: This is a 40 hour working week with the earliest start time is 6am latest finish time is 2am with a 12 hour mandatory rest period in between s…",52000.0,60000.0,permanent,full_time
5188472087,Land Manager - Onshore Wind,Climate17,"Scotland, UK",Trade & Construction Jobs,2025-05-08T13:27:50Z,https://www.adzuna.co.uk/jobs/details/5188472087?utm_medium=api&utm_source=ee5e2937,"Our client is an independent expert renewable energy developer, specialising in onshore wind projects across the UK. Their dynamic team is dedicated to identifying, designing, and developing high-quality wind energy projects. Built on 20 years’ experience and knowledge across multiple technologies in the renewable sector, across the full life cycle (Early-stage development, development, construction, and operations) in 22 countries globally, now with a direct focus in the UK. As part of their l…",50000.0,65000.0,permanent,full_time
5188425530,Warehouse Operative,People Solutions,"Hallen, Bristol",Logistics & Warehouse Jobs,2025-05-08T12:46:25Z,https://www.adzuna.co.uk/jobs/details/5188425530?utm_medium=api&utm_source=ee5e2937,"WAREHOUSE OPERATIVE MONDAY - FRIDAY: 6AM - 3PM £12.25 PER HOUR People Solutions are currently recruiting for Warehouse Operatives to join our well-established client based in Bristol. You must have your own transport for this role, due to the location of the warehouse and the start times. This is a fantastic opportunity offering great rates of pay. Benefits Your benefits as a Warehouse Operative are: Weekly pay Excellent hourly rates No weekend work Overtime available Day to Day Duties As a War…",25480.0,25480.0,,
5176094109,RICS Surveyor - Wayleave and Easements,Agricultural Recruitment Specialists,"Suffolk, Eastern England",Trade & Construction Jobs,2025-05-02T13:27:29Z,https://www.adzuna.co.uk/jobs/details/5176094109?utm_medium=api&utm_source=ee5e2937,"RICS Surveyor - Wayleave and Easements – Suffolk – Competitive Salary and Benefits Package The Job: An excellent opportunity has arisen for a Wayleave and Easement Surveyor to join a leading infrastructure and land consultancy. The role involves negotiating land rights, access agreements, wayleaves, and easements for the installation and maintenance of overhead and underground utility assets. You will play a key role in liaising with landowners, agents, and statutory bodies to secure rights und…",40000.0,60000.0,permanent,full_time
5157514447,Senior Procurement Officer,Blue Arrow,"Midge Hall, Leyland",Retail Jobs,2025-04-23T07:01:15Z,https://www.adzuna.co.uk/jobs/details/5157514447?utm_medium=api&utm_source=ee5e2937,"Blue Arrow are currently recruiting a Senior Procurement Officer with experience in public sector to work for an established, growing business in the Thornton and Leyland area. Salary: £48,900.00 per annum (DOE) Contract type: Permanent Location Leyland - Post code PR26 Working hours: 37.5 hours per week, Monday to Friday. Job Summary: The Senior Procurement Officer will lead procurement strategies to ensure a reliable supply of goods, services, and works. They will advise stakeholders, manage …",0.0,48900.0,permanent,full_time
5185104595,Nursery Nurse,Toad Hall Nursery Group,"St. Johns, Woking",Teaching Jobs,2025-05-07T12:47:43Z,https://www.adzuna.co.uk/jobs/details/5185104595?utm_medium=api&utm_source=ee5e2937,"£1,000 new starter bonus Candidates who apply by Saturday 31st May 2025, and are successful in their interview with Toad Hall Nursery Group will receive £1,000. This applies to the Level 3 Nursery Nurse positions (Level 3 or above, full time). *T&Cs apply Nursery Nurse for Woking, GU21 3RT Toad Hall Nursery was established in 1998. Our beautiful, purpose built 109 place nursery in Woking is close to bus routes and the train station is just over 2 miles away. There is a local supermarket and a c…",0.0,27851.0,,full_time
5151497406,Production Operative,Express,"Exeter, Devon",Manufacturing Jobs,2025-04-18T12:37:00Z,https://www.adzuna.co.uk/jobs/details/5151497406?utm_medium=api&utm_source=ee5e2937,"Whether you're experienced or new to production work, we'll provide full training. If you're looking to build a stable and rewarding career in manufacturing - this is your opportunity. Salary: £27,810.50 per annum  overtime  shift premium Week 1 (Days): Mon - Thurs | 06:00 - 18:00 (12-hour shifts, 30 min unpaid break) Week 2 (Nights): Mon - Wed | 18:00 - 06:00 (12-hour shifts, 30 min unpaid break)  0.25% night shift premium on hourly rate Your Time at Work Working with complex blends and follow…",27810.0,29000.0,,
5185105682,PE Teacher,Vision for Education Ltd,"Huddersfield, West Yorkshire",Teaching Jobs,2025-05-07T12:47:59Z,https://www.adzuna.co.uk/jobs/details/5185105682?utm_medium=api&utm_source=ee5e2937,"PE Teacher Full or Part-Time, Temporary Huddersfield £120-£200 per day (salary dependent on experience and/or qualifications) May 2025 Are you a qualified PE Teacher looking for a new role from May 2025? Are you looking for flexibility or a better work/life balance? We are always looking to speak to teachers for day-to-day, short-term and long-term supply, whether you are available 1 day a week or full-time. The successful candidate will have an excellent knowledge of the National Curriculum an…",31200.0,52000.0,,part_time
5188472019,Criminal Lawyer,ENL,"Hertfordshire, Eastern England",Legal Jobs,2025-05-08T13:27:49Z,https://www.adzuna.co.uk/jobs/details/5188472019?utm_medium=api&utm_source=ee5e2937,"Criminal Lawyer, Hertfordshire, Salary Up To £44,570 - £49,030. Excellent opportunity to join a highly respected organisation that offers competitive training and development to those interested in pursuing a career in Prosecutions. For more information or to apply for this role contact Gemma on 0207 183 8586. JOB REF: 215299701 TITLE: Criminal Lawyer LOCATION: Hertfordshire SALARY: £44,570 - £49,030 THE ROLE: You will handle a diverse caseload of criminal and prosecution matters, combining cou…",44570.0,49030.0,permanent,full_time
5184141182,Transport Planner,KD Recruitment,"Dagenham, Essex",Logistics & Warehouse Jobs,2025-05-07T01:33:40Z,https://www.adzuna.co.uk/jobs/details/5184141182?utm_medium=api&utm_source=ee5e2937,"Transport Planner - Dagenham Depot Location: Dagenham Salary: From £32,000 per year  Bonus Scheme Hours: Monday to Friday, 47.5 hours per week Are you a highly organised, detail-driven professional with a passion for logistics? Do you thrive in a fast-paced environment where no two days are the same? If so, we have the perfect role for you! We're looking for an experienced Transport Planner to join a busy depot in Southall. You'll be at the heart of the transport operations, ensuring all delive…",0.0,32000.0,permanent,full_time
5147019123,Service Manager,Travail Employment Group - Corby,"Kettering, Northamptonshire",Engineering Jobs,2025-04-16T08:53:28Z,https://www.adzuna.co.uk/jobs/details/5147019123?utm_medium=api&utm_source=ee5e2937,"Service Manager Up to £40,000pa d.o.e, NN16 8BG, 30 days holiday, 8am till 5pm M-F, Pension, Annual Bonus, Training, Parking, Permanent, Immediate start Due to continued success and pending retirement, a head office location of a global manufacturing organisation has an exciting opportunity for a Service Manager to join them as a succession plan to replace their well established Service Manager. You will provide day to day management support to a team of Field Service Engineers and internal Ser…",30000.0,40000.0,permanent,full_time
5017364037,Fire & Security Project Commissioning Engineer,Marlowe Fire and Security,"Liverpool, Merseyside",Engineering Jobs,2025-01-20T12:18:05Z,https://www.adzuna.co.uk/jobs/details/5017364037?utm_medium=api&utm_source=ee5e2937,"Fire & Security Project Commissioning Engineer - Located in Liverpool with travel to Merseyside, Lancashire, Cheshire and North Wales Marlowe Fire & Security are the fastest growing fire & security business in the UK. From initial design, supply and installation, through to ongoing maintenance and monitoring, we maintain the capability to help prevent, detect and monitor Fire and Security risks for our customers up and down the country. We are currently looking to appoint a new Fire & Security …",35000.0,38000.0,,full_time
5187514218,Building Surveyor,Daniel Owen Ltd,"Birmingham, West Midlands",Trade & Construction Jobs,2025-05-08T01:34:40Z,https://www.adzuna.co.uk/jobs/details/5187514218?utm_medium=api&utm_source=ee5e2937,"Experienced Building Surveyor required to join a well established private practice based in Birmingham. This new opportunity is with an independent Property Consultancy with an extremely long track record in the industry. The successful candidate will be joining a highly experienced team of Chartered Building surveyors able to mentor and support your training. This firm offers an extremely varied range of Building Surveying services acting for owners, occupiers and investors and working across …",40000.0,55000.0,permanent,full_time
5008560375,Register your Interest,Cadillac Formula 1 Team,"Silverstone, Towcester",IT Jobs,2025-01-13T11:56:33Z,https://www.adzuna.co.uk/jobs/details/5008560375?utm_medium=api&utm_source=ee5e2937,"Be part of our Cadillac Formula 1™ Team Cadillac Formula 1™ Team is excited to be on the grid for the 2026 FIA Formula One™ World Championship. Our new Team is gearing up for rapid growth. To achieve our goals, we need to create and sustain a high-performance culture in every area. We have ambitious plans to build an outstanding operation that can compete at the highest level. If you’re passionate about innovation, excellence, and pushing boundaries, this is your chance to be part of a historic…",35089.13,35089.13,,
5159986407,Teacher,Teaching Personnel Ltd,"Heyside, Royton",Teaching Jobs,2025-04-24T12:41:11Z,https://www.adzuna.co.uk/jobs/details/5159986407?utm_medium=api&utm_source=ee5e2937,"Are you an experienced teacher looking for more flexibility? Teaching Personnel are recruiting for a number of supply teachers in the Oldham and the surrounding areas for both subject specific roles and general cover. As the leading recruitment agency in the education sector, we work with over 95% of schools in the local area to provide both short and long-term cover. Whether you are looking for full-time, part-time, or day-to-day roles we can be fully accommodating to your needs. The majority …",42200.0,65444.0,contract,part_time
5193612360,Door to Door Canvasser,Anglian,"Lobley Hill, Gateshead","PR, Advertising & Marketing Jobs",2025-05-11T12:47:58Z,https://www.adzuna.co.uk/jobs/details/5193612360?utm_medium=api&utm_source=ee5e2937,"Looking for work with flexible hours? Full and Part time hours available, applicants must be of school leaver age (17) Anglian Home Improvements is the UK’s largest home improvements company, and we are passionate about making the customer experience fantastic from the word go. From the first point of contact our customers are presented with knowledgeable, polite and enthusiastic individuals. We are now looking for multiple Self-Employed Canvass Agents in your local area. With strong, clear and…",32489.06,32489.06,,part_time
5158278961,Service Advisor,Lookers Motor Group Limited,"Renfrew, Renfrewshire",Customer Services Jobs,2025-04-23T18:17:00Z,https://www.adzuna.co.uk/jobs/details/5158278961?utm_medium=api&utm_source=ee5e2937,"Glasgow Audi 8am - 5:30pm Monday to Friday. Saturday on Rota 8-1 OTE of £34,400 Lookers Glasgow Audi is recruiting for a dedicated Service Advisor to join our Aftersales Team which consists of, Service Advisors, Vehicle Technicians and our enthusiastic and friendly Aftersales Manager, Stephen Cane . As a Service Advisor at Audi , you will benefit from continuous training opportunities through our in-house brand development, as well as learning from one of the best in Stephen. This is a truly ex…",38766.12,38766.12,permanent,full_time
5170437199,Quant Trading C++ Engineer,IO TECH SOLUTIONS LIMITED,"London, UK",IT Jobs,2025-04-30T13:25:08Z,https://www.adzuna.co.uk/jobs/details/5170437199?utm_medium=api&utm_source=ee5e2937,"The Quantitative Trading team is responsible for the execution of trades and the management of risks related to derivative products, including options, futures, and swaps. The team's primary focus is on developing and implementing trading strategies that enable the quantitative trading team to make well-informed decisions in fast-paced and intricate trading environments.  Responsibilities - Enhancing the design and performance of our automated trading system, which encompasses exchange connecti…",51027.23,51027.23,,
5002294940,Service Advisor,Perfect Placement,"Cambridge, Cambridgeshire",Customer Services Jobs,2025-01-08T17:01:51Z,https://www.adzuna.co.uk/jobs/details/5002294940?utm_medium=api&utm_source=ee5e2937,"Service Advisor Basic Salary up to - £30,000 DOE Monday - Friday 8.00-18:00, NO WEEKENDS. Main Dealer, Reputable Group Fantastic run dealership with a great reputation We are currently advertising on behalf of an Automotive Main Dealer who are currently recruiting for a Service Advisor to assist in their busy Service Department in the Cambridge area. Our Motor Trade Client is seeking a Service Advisor who is high performing and can provide only the best level of customer service. Their minimum …",30000.0,37000.0,permanent,full_time
5187989808,Mechanic,Platinum Recruitment Consultancy,"Southampton, Hampshire",Engineering Jobs,2025-05-08T07:38:02Z,https://www.adzuna.co.uk/jobs/details/5187989808?utm_medium=api&utm_source=ee5e2937,"Role: Mechanic Location: Southampton, Hampshire Pay Rate: £30,000-35,000pa You must have either your NVQ Level 3 or equivalent experience to be considered for this Mechanic role in Southampton. MOT Testers are preferred but not essential. Diagnostics experience preferred but not essential What's in it for you? Joining a busy, family ran garage Lots of work & customers to service Training & progression 1 in 2 Saturdays Guaranteed over time What's involved? Perform complex diagnosis and repairs o…",30000.0,35000.0,permanent,full_time
5149408640,Band 6 Histology Biomedical Scientist- Manchester-,Hunter AHP,"Manchester Science Park, Manchester",Healthcare & Nursing Jobs,2025-04-17T12:35:46Z,https://www.adzuna.co.uk/jobs/details/5149408640?utm_medium=api&utm_source=ee5e2937,"Are you an experienced Biomedical Scientist with Histology expertise seeking a rewarding locum role in Manchester? We have an excellent opportunity with great pay and flexibility Job Title: Histology Biomedical Scientist Band 6 Location: Manchester Duration: 3 month rolling contract Schedule: Monday – Friday, 37.5 hours per week Start Date: ASAP Rate of Pay: £25-27 per hour DOE (umbrella equivalent) Contact: Raihan– / What You’ll Be Doing: As a Biomedical Scientist in Histology, you’ll play a v…",52000.0,56160.0,contract,
4457622360,Interpreter Translator Required In Banff Banffshire AB,Language Empire,"Gellyhill, Banff",Customer Services Jobs,2023-11-30T14:17:15Z,https://www.adzuna.co.uk/jobs/details/4457622360?utm_medium=api&utm_source=ee5e2937,"Are you looking for an interpreter job in Banff, Banffshire? Do you want flexible hours with competitive rates? We are urgently recruiting for freelance interpreters to work within various settings such as the NHS, Local Authorities, Police, Probation and other public and private organisations. Established in 2001, Language Empire provides professional interpreting and translation services to the public and private sectors across the UK. We have been offering our services in the UK for over 20 …",28480.64,28480.64,contract,
5185105779,Learning Support Assistant,Vision for Education Ltd,"Moorgate, Lancaster",Teaching Jobs,2025-05-07T12:48:01Z,https://www.adzuna.co.uk/jobs/details/5185105779?utm_medium=api&utm_source=ee5e2937,"Learning Support Assistant Lancaster Pay: £400 - £475 per week (subject to qualifications and experience) Start Date: Flexible/Immediate Vision For Education have full-time opportunities for a Learning Support Assistant to work in SEND schools in the Lancaster area. About the role Are you passionate and enthusiastic about supporting children with barriers to learning? As a Learning Support Assistant, you will have a caring and patient manner. You will be expected to meet the needs of pupils wit…",22833.46,22833.46,permanent,full_time
5170600940,Corporate Tax Assistant Manager,TPF Recruitment,"Tudeley, Tonbridge",Accounting & Finance Jobs,2025-04-30T15:15:07Z,https://www.adzuna.co.uk/jobs/details/5170600940?utm_medium=api&utm_source=ee5e2937,"We're supporting a fantastic, well known firm of chartered accountants based in Tunbridge Wells who are looking for an experienced Corporate Tax Assistant Manager to join their growing team. The successful candidate will be developing effective relationships with a varied and interesting client portfolio. This will be a hybrid role between home and office working. There is excellent potential for career development for candidates who are looking to progress in their careers. Key responsibilitie…",50000.0,60000.0,permanent,
4869247646,Fast Fit Centre Manager,Perfect Placement,"Manchester, Greater Manchester",Engineering Jobs,2024-09-19T16:19:52Z,https://www.adzuna.co.uk/jobs/details/4869247646?utm_medium=api&utm_source=ee5e2937,"Autocentre Manager- Established Fast Fit Centre in Manchester Basic Salary- Up to £35,000.00 OTE-£50,000.00 Monday-Friday 08:30-17:30, Saturdays 08:30-5:00 48 hours per week. Up to 44 days paid leave including Bank Holidays. Our client is a well renowned fast fit centre based in Manchester. This is an exciting opportunity for an experienced workshop controller or an exceptional Assistant Manager / Vehicle Technician looking to step up to the next level. Responsibilities of the Autocentre Manage…",35000.0,50000.0,permanent,full_time
5160085599,Children's Social Worker - Warwickshire - Children with Disabilities,Pertemps Professional Recruitment,"Warwickshire, West Midlands",Social work Jobs,2025-04-24T13:27:56Z,https://www.adzuna.co.uk/jobs/details/5160085599?utm_medium=api&utm_source=ee5e2937,"Job Title: Children's Social Worker Location: Warwickshire Working Hours: Full time, Hybrid Rate: £38 Benefits of the role: • Flexible/Hybrid working opportunities • Manageable caseload • Excellent rate of pay • Condensed working and part time roles can be discussed What we are looking for in a Qualified Social Worker: • Social Work England registration • Eligible to work in the UK • Hold a full UK license • Post-qualified experience • Degree level or equivalent in Social Work Why Choose Pertem…",79040.0,79040.0,contract,full_time
5147490931,Retail Supervisor,Toolstation,"Goole, East Riding Of Yorkshire",Retail Jobs,2025-04-16T16:26:15Z,https://www.adzuna.co.uk/jobs/details/5147490931?utm_medium=api&utm_source=ee5e2937,"What you'll do Retail Supervisor in Goole 40 hours per week At Toolstation, we’re not just interested in what you can bring to us today. We’re also interested in developing your talents, so you can grow with our business and become one of our leaders of tomorrow. You'll be the face of Toolstation, making a fantastic first impression, building long-lasting relationships and going above and beyond to make our customers happy. This isn’t your average retail role. It’s much more than just a store j…",27580.0,27580.0,permanent,full_time
5158184932,Crisis Support Worker for Young People,Paragon Social Care,"Lanehead, Bishop Auckland",Social work Jobs,2025-04-23T16:18:58Z,https://www.adzuna.co.uk/jobs/details/5158184932?utm_medium=api&utm_source=ee5e2937,"At Paragon Social Care , our mission is to support vulnerable and challenging children and young people who are in the care of the council, especially those transitioning between longer-term placements. In these crucial moments, we provide wrap-around, 24/7 support packages tailored to each individual, maintaining a staffing ratio from 1:1 up to 6:1 based on the young person's unique needs. Your role as a Crisis Support Worker for Young People will involve not only ensuring their safety but als…",36400.0,58240.0,,
4970754157,Talent Advisor,Culligan Shared Services,"Wolverhampton, West Midlands",HR & Recruitment Jobs,2024-12-10T18:49:11Z,https://www.adzuna.co.uk/jobs/details/4970754157?utm_medium=api&utm_source=ee5e2937,"We’re thrilled to share an amazing opportunity for a Talent Advisor to become a part of our Culligan talent team In this role, you’ll play a key part in supporting our expanding businesses by attracting and introducing exceptional talent to their teams across various locations in the UK and Ireland. In the role of Talent Advisor, you'll partner with the Talent Acquisition Manager to deliver a reliable talent service, ensuring a seamless and efficient experience for hiring managers and new team …",25000.0,30000.0,,full_time
5166037515,Junior Mechanical Field Service Engineer (Full Training),Rise Technical Recruitment,UK,Engineering Jobs,2025-04-27T20:14:40Z,https://www.adzuna.co.uk/jobs/details/5166037515?utm_medium=api&utm_source=ee5e2937,"Mechanical Field Service Technician (Full Training) £28,000 - £34,000  £2,000 Annual Stay Away Bonus (6 nights per month)  Door to Door  Full OEM Training  28 Days Holiday Rising to 31 Days after 1 Year  Van  Phone  Fuel Card Home-based with occasional stays away, Covering the South UK. Commutable from Taunton, Exeter, Tiverton, Honiton and surrounding areas Are you from a Mechanical, Hydraulic or Pneumatic background looking for full product training in bespoke lifting equipment within a growi…",28000.0,34000.0,permanent,full_time
5164013499,Private Client Assistant / Paralegal,Talk Staff,"The Park, Nottingham",Legal Jobs,2025-04-26T12:40:35Z,https://www.adzuna.co.uk/jobs/details/5164013499?utm_medium=api&utm_source=ee5e2937,"An excellent opportunity has arisen for a dedicated and detail-oriented Private Client Legal Assistant / Paralegal to join a highly regarded and well-established Private Client team based locally to Nottingham. This is an ideal role for a motivated individual with a strong interest in Private Client law, looking to provide high-level support to experienced solicitors and enhance their legal career in a reputable firm. The Role: You will play a key part in supporting fee earners with a varied ca…",24000.0,32000.0,,
5147428932,"Functional Assessor, Luton Hybrid",iGo Recruitment,"Luton, Bedfordshire",Healthcare & Nursing Jobs,2025-04-16T15:11:21Z,https://www.adzuna.co.uk/jobs/details/5147428932?utm_medium=api&utm_source=ee5e2937,"Functional Assessor Locations: Hybrid, Luton, Bedfordshire Starting Salary: £39,000  Benefits package Applications welcomed from: RGN, RMN, RNLD, Paramedic, OT, Pharmacist and Physiotherapists Are you a registered Nurse, Physiotherapist, Occupational Therapist, Pharmacist or Paramedic looking for a better work-life balance? Join our client as a Functional Assessor, where you can use your clinical skills in a rewarding role with regular 9 to 5 hours and hybrid working options. Role Overview As a…",39000.0,39000.0,permanent,full_time
4392597663,"Experienced Care and Support, Casual Banker Workers - Bury Flex",Unique Training Solutions,"Bury, Greater Manchester",Social work Jobs,2023-10-25T13:46:18Z,https://www.adzuna.co.uk/jobs/details/4392597663?utm_medium=api&utm_source=ee5e2937,"Bury has over 100 Care and Support services that on a daily basis ensure our loved ones and those in our communities, remain living independent and fulfilling lives. The level of work is increasing as our population age and the negative impacts of life on our health and wellbeing also increases. We want to ensure everyone that requires genuine support receives the best care possible in our area. We totally understand that not everyone can work full time and many people have lots of things in li…",24428.23,24428.23,contract,full_time
5159986246,Supply Teacher,Teaching Personnel Ltd,"Knaphill, Woking",Teaching Jobs,2025-04-24T12:41:09Z,https://www.adzuna.co.uk/jobs/details/5159986246?utm_medium=api&utm_source=ee5e2937,Secondary Supply Teachers wanted in Woking We are currently seeking excited and vibrant Supply Teachers to join our educational community in Woking and surrounding areas. Pay: £120- £140 per day (NEGOTIABLE) Responsibilities: Teaching and creating a positive and inclusive learning environment. Collaborate with the teaching team to implement lesson plans and educational activities. Foster a positive and respectful atmosphere within the classroom. Contribute to the overall welfare and pastoral ca…,33800.0,41600.0,contract,part_time
5162207628,Educational Health Care Assistant,Teaching Personnel Ltd,"Higher Walton, Preston",Teaching Jobs,2025-04-25T12:41:07Z,https://www.adzuna.co.uk/jobs/details/5162207628?utm_medium=api&utm_source=ee5e2937,"SEN Classroom Assistant Are you passionate about making a difference in the lives of children with special educational needs (SEN)? Looking for a rewarding SEN Teaching Assistant role in Lancashire? We have the perfect opportunity for you We are currently seeking a dedicated and enthusiastic SEN Classroom Assistant to join a welcoming and inclusive Special School in Bamber Bridge, PR5. This is a full-time, long-term role supporting pupils aged 3–19 with a range of moderate, severe, profound, an…",28080.0,31200.0,contract,full_time
5185100054,Private Client Solicitor,G2 Legal Limited,"Oakdale, Poole",Legal Jobs,2025-05-07T12:46:19Z,https://www.adzuna.co.uk/jobs/details/5185100054?utm_medium=api&utm_source=ee5e2937,"An opportunity has arisen for a Private Client Solicitor or Legal Executive who is ambitious and looking for a new challenge in their career. This established Legal 500 law firm in Poole is looking for a NQ-5 year PQE Private Client Solicitor to join a busy private client team that is expanding. The firm has an ambitious strategy and a strong management team to give you the right support required to climb the career ladder. As a Private Client Solicitor, you will be handling a varied caseload a…",37500.0,50000.0,,
5185105470,Learning Support Assistant - Part Time,Vision for Education Ltd,"Crowntown, Helston",Part time Jobs,2025-05-07T12:47:57Z,https://www.adzuna.co.uk/jobs/details/5185105470?utm_medium=api&utm_source=ee5e2937,"Teaching and Pupil Support Assistant How does teaching and supporting in a fast pace learning environment with a creative curriculum, enriching our cities young learners sound to you? Do you want to inspire, motivate and make a difference to the lives of young our learners? If you answered YES, then look no further this is the opportunity for you! We are looking to recruit an outstanding Teaching and Pupil Support Assistant to join our fantastic and enthusiastic team. We are looking for people …",28454.0,30160.0,permanent,part_time
4962795128,Mobile Vehicle Technician,Perfect Placement,"Wigan, Greater Manchester",Engineering Jobs,2024-12-04T16:42:34Z,https://www.adzuna.co.uk/jobs/details/4962795128?utm_medium=api&utm_source=ee5e2937,"Mobile Vehicle Technician Basic salary up to £35k basic Bonus Earnings £40,000 40 per week - circa 8am-5pm, Overtime at 1.5x rate (Optional) An exciting opportunity has become available for an Automotive Mobile Vehicle Technician / Vehicle Mechanic within a Maintenance Company located in Wigan. Our Automotive Client has a need for a Mobile Vehicle Technician or Vehicle Mechanic who is motivated and able to work to their own initiative. The ideal Motor Trade Mobile Vehicle Technician will be ful…",35000.0,40000.0,permanent,full_time
